ProductName,Year,Month,UnitsSold,Revenue
Actiflor,2024,1,5434,3430419.4293
Actiflor,2024,2,5070,3213498.5405
Actiflor,2024,3,8566,5428384.9999
Actiflor,2024,4,10897,6898452.659
Actiflor,2024,5,17193,10876240.5013
Actiflor,2024,6,10400,6563368.0175
Actiflor,2024,7,8177,5195286.6784
Actiflor,2024,8,10838,6848537.23
Actiflor,2024,9,10063,6307677.9433
Actiflor,2024,10,7427,4686224.4935
Actiflor,2024,11,4393,2784322.004
Actiflor,2024,12,3891,2464071.0745
Actiflor,2025,1,5419,3443959.875
Actiflor,2025,2,7540,4780711.2444
Actiflor,2025,3,6742,4270066.643
Actiflor,2025,4,10508,6645688.4205
Actiflor,2025,5,8962,5650087.2473
Actiflor,2025,6,6217,3914839.574
Actiflor,2025,7,8185,5169671.694
Actiflor,2025,8,7900,5015993.2745
Actiflor,2025,9,6857,4290685.6997
Actiflor,2025,10,3296,2058583.55
Actiflor,2025,11,3047,1931314.536
Actiflor,2025,12,3058,1932212.4275
Actiflor,2026,1,2032,1284501.9045
Actiflor,2026,2,1,637.5
Actnise,2024,1,11792,3980779.4573
Actnise,2024,2,6325,2061734.7375
Actnise,2024,3,7193,2379678.419
Actnise,2024,4,7211,2323380.181
Actnise,2024,5,8938,2935308.16300001
Actnise,2024,6,5089,1636471.126
Actnise,2024,7,758,260084.825
Actnise,2024,8,72,20224.134
Actnise,2024,9,-427,-145171.3975
Actnise,2024,10,12424,4046099.59840001
Actnise,2024,11,12604,4142694.88130002
Actnise,2024,12,8075,2660186.2847
Actnise,2025,1,7826,2557486.388
Actnise,2025,2,7222,2282471.77370001
Actnise,2025,3,5882,1910926.5269
Actnise,2025,4,7577,2443372.63169999
Actnise,2025,5,8262,2611835.58319999
Actnise,2025,6,8900,2812014.45359999
Actnise,2025,7,11912,3998608.08240003
Actnise,2025,8,10852,3498591.48860003
Actnise,2025,9,17313,5694273.98690008
Actnise,2025,10,13891,4664179.12860004
Actnise,2025,11,8999,3076925.67950001
Actnise,2025,12,10921,3571199.57250001
Actnise,2026,1,6798,2207703.9788
Actnise,2026,2,1,319.0179
Ad Folic,2024,1,25367,9824302.67979977
Ad Folic,2024,2,25906,10041750.1846998
Ad Folic,2024,3,26409,10233796.9818997
Ad Folic,2024,4,25463,9857604.63729976
Ad Folic,2024,5,29762,11535143.6023997
Ad Folic,2024,6,26944,10437373.0494997
Ad Folic,2024,7,28986,11229683.3331997
Ad Folic,2024,8,28261,10948303.8072997
Ad Folic,2024,9,26717,10349713.4942998
Ad Folic,2024,10,28284,10945462.9529997
Ad Folic,2024,11,25221,9757599.83459979
Ad Folic,2024,12,25305,9792342.25009977
Ad Folic,2025,1,27610,10687817.0613997
Ad Folic,2025,2,28528,11040240.7073997
Ad Folic,2025,3,27565,10674736.5191997
Ad Folic,2025,4,29925,11575439.5848997
Ad Folic,2025,5,32569,12602383.9224997
Ad Folic,2025,6,29051,11238996.8424997
Ad Folic,2025,7,34855,13483032.1778996
Ad Folic,2025,8,32242,12472218.0385997
Ad Folic,2025,9,30430,11756914.8525997
Ad Folic,2025,10,29270,11321545.5507997
Ad Folic,2025,11,29042,11223112.4064998
Ad Folic,2025,12,31162,12042699.6457997
Ad Folic,2026,1,29424,11368127.6940998
Ad Folic,2026,2,28,10615.262
Ad Folic OD,2024,1,31389,16384957.1876005
Ad Folic OD,2024,2,26780,13976076.3198004
Ad Folic OD,2024,3,34311,17916328.6147004
Ad Folic OD,2024,4,33623,17557138.8067005
Ad Folic OD,2024,5,37601,19643940.5513002
Ad Folic OD,2024,6,35318,18450856.5094003
Ad Folic OD,2024,7,37457,19543539.1977002
Ad Folic OD,2024,8,38285,19973912.9819001
Ad Folic OD,2024,9,37584,19592391.2030003
Ad Folic OD,2024,10,38333,19996329.6442002
Ad Folic OD,2024,11,37498,19551457.9308002
Ad Folic OD,2024,12,37147,19362535.1725002
Ad Folic OD,2025,1,39552,20625758.0875
Ad Folic OD,2025,2,39420,20555848.1000001
Ad Folic OD,2025,3,38948,20313983.0900001
Ad Folic OD,2025,4,42305,22057481.4984999
Ad Folic OD,2025,5,43985,22935513.6224998
Ad Folic OD,2025,6,41330,21567509.6533
Ad Folic OD,2025,7,48255,25185117.7434995
Ad Folic OD,2025,8,45746,23874242.7598998
Ad Folic OD,2025,9,46824,24431884.9454998
Ad Folic OD,2025,10,44641,23321792.4327998
Ad Folic OD,2025,11,42965,22411795.3604999
Ad Folic OD,2025,12,45662,23799650.8422997
Ad Folic OD,2026,1,43560,22715825.9077
Ad Folic OD,2026,2,17,8881.6065
Ad-D Chewable,2024,1,1804,505489.967999999
Ad-D Chewable,2024,2,2184,572488.258899999
Ad-D Chewable,2024,3,1289,375052.8141
Ad-D Chewable,2024,4,1237,355200.6167
Ad-D Chewable,2024,5,901,242624.3269
Ad-D Chewable,2024,6,1274,354545.7451
Ad-D Chewable,2024,7,2470,647978.234299999
Ad-D Chewable,2024,8,2228,565538.190299999
Ad-D Chewable,2024,9,2449,656044.391299999
Ad-D Chewable,2024,10,2621,706471.554799998
Ad-D Chewable,2024,11,2370,633200.825599999
Ad-D Chewable,2024,12,2778,700996.919799998
Ad-D Chewable,2025,1,2694,690436.966599998
Ad-D Chewable,2025,2,2515,653456.305899999
Ad-D Chewable,2025,3,2161,555077.643999999
Ad-D Chewable,2025,4,2560,681887.300199998
Ad-D Chewable,2025,5,2906,770750.180299998
Ad-D Chewable,2025,6,2336,625363.331599999
Ad-D Chewable,2025,7,3149,854888.991899997
Ad-D Chewable,2025,8,3245,865346.607599998
Ad-D Chewable,2025,9,2643,654929.278899999
Ad-D Chewable,2025,10,2619,698569.810999998
Ad-D Chewable,2025,11,2276,607595.261599999
Ad-D Chewable,2025,12,2332,627901.616999999
Ad-D Chewable,2026,1,1938,533651.678999999
Ad-D Chewable,2026,2,20,7563.6
Agoviz,2024,1,4870,3448425.11259999
Agoviz,2024,2,4693,3326712.84509998
Agoviz,2024,3,4808,3408501.45149999
Agoviz,2024,4,4571,3240501.03439999
Agoviz,2024,5,4691,3320485.32799999
Agoviz,2024,6,4560,3231278.50039999
Agoviz,2024,7,5221,3695382.42389998
Agoviz,2024,8,5331,3767346.78649999
Agoviz,2024,9,5413,3829710.60649999
Agoviz,2024,10,5930,4197636.33369998
Agoviz,2024,11,5625,3976623.38229998
Agoviz,2024,12,5503,3893502.08049998
Agoviz,2025,1,5916,4183238.55549997
Agoviz,2025,2,5245,3710961.99579999
Agoviz,2025,3,4943,3490829.57139998
Agoviz,2025,4,5274,3724179.57899999
Agoviz,2025,5,5521,3897579.20699998
Agoviz,2025,6,4846,3422768.73749999
Agoviz,2025,7,5247,3711210.30249998
Agoviz,2025,8,5525,3905894.38449998
Agoviz,2025,9,5265,3723076.14299999
Agoviz,2025,10,6319,4461618.84749997
Agoviz,2025,11,5246,3704119.84129999
Agoviz,2025,12,5771,4076722.33199998
Agoviz,2026,1,5805,4099013.44249999
Agoviz,2026,2,13,9213.2775
Aircare,2024,1,2009,870762.558
Aircare,2024,2,2085,906493.281
Aircare,2024,3,4079,1673171.637
Aircare,2024,4,3710,1511910.432
Aircare,2024,5,1938,820817.136
Aircare,2024,6,1329,562533.309
Aircare,2024,7,879,382611.225
Aircare,2024,8,656,285200.652
Aircare,2024,9,361,157011.18
Aircare,2024,10,117,50886.966
Aircare,2024,11,71,30883.515
Aircare,2024,12,99,43045.125
Aircare,2025,1,115,50023.884
Aircare,2025,2,50,21773.205
Aircare,2025,3,40,17436.0
Aircare,2025,4,10,4402.59
Aircare,2025,5,24,10243.65
Aircare,2025,6,28,12205.2
Aircare,2025,7,-3,-1307.7
Aircare,2025,8,2,871.8
Aircare,2025,9,-5,-2179.5
Aircare,2025,10,-121,-52063.896
Aircare,2025,11,-23,-9960.315
Aircare,2025,12,-3,-1307.7
Aircare Plus,2024,5,252,98273.1405
Aircare Plus,2024,6,2477,895426.068
Aircare Plus,2024,7,797,315655.379
Aircare Plus,2024,8,5168,1925286.2305
Aircare Plus,2024,9,1610,636165.897600001
Aircare Plus,2024,10,6359,2382572.4406
Aircare Plus,2024,11,2028,802450.437200001
Aircare Plus,2024,12,6218,2338238.6923
Aircare Plus,2025,1,2417,956172.160200001
Aircare Plus,2025,2,7402,2779270.4093
Aircare Plus,2025,3,1871,740245.005500001
Aircare Plus,2025,4,2429,959557.794200001
Aircare Plus,2025,5,5496,2080859.0443
Aircare Plus,2025,6,1457,576942.6855
Aircare Plus,2025,7,2285,904296.479100001
Aircare Plus,2025,8,7152,2680392.1892
Aircare Plus,2025,9,2278,894190.087900001
Aircare Plus,2025,10,6794,2559474.4391
Aircare Plus,2025,11,3437,1345842.6726
Aircare Plus,2025,12,6011,2281100.6623
Aircare Plus,2026,1,2791,1093141.5157
Aireez,2024,1,22560,12420888.1152
Aireez,2024,2,21915,12118465.65
Aireez,2024,3,22656,12819036.9323
Aireez,2024,4,20957,11932094.7308
Aireez,2024,5,22546,12814086.0388
Aireez,2024,6,16647,9624038.35939999
Aireez,2024,7,17598,10351619.974
Aireez,2024,8,18642,11082382.9454
Aireez,2024,9,23594,13775302.7492
Aireez,2024,10,27788,15924751.5096
Aireez,2024,11,30224,17163999.3944
Aireez,2024,12,31009,17713153.7128
Aireez,2025,1,30929,17567114.696
Aireez,2025,2,28544,15943553.508
Aireez,2025,3,24981,14327321.336
Aireez,2025,4,24795,14306554.471
Aireez,2025,5,24631,14048834.432
Aireez,2025,6,18264,10659405.059
Aireez,2025,7,21095,12456950.9315
Aireez,2025,8,23141,13633543.448
Aireez,2025,9,25497,14810609.882
Aireez,2025,10,33330,19017209.647
Aireez,2025,11,34365,19153724.526
Aireez,2025,12,35217,19643534.323
Aireez,2026,1,31705,17563454.018
Aireez,2026,2,32,20376.285
ANEX,2024,7,-1,-204.0
Anex-M,2024,1,2263,751918.499999999
Anex-M,2024,2,4425,1466147.14319999
Anex-M,2024,3,3770,1249546.0194
Anex-M,2024,4,3541,1172531.4434
Anex-M,2024,5,4056,1345143.33879999
Anex-M,2024,6,3493,1158309.7844
Anex-M,2024,7,3875,1284494.19079999
Anex-M,2024,8,3555,1177369.1744
Anex-M,2024,9,3410,1127814.2754
Anex-M,2024,10,1950,647046.3676
Anex-M,2024,11,704,233955.53
Anex-M,2024,12,243,80884.98
Anex-M,2025,1,4804,1588183.99799999
Anex-M,2025,2,3371,1115925.254
Anex-M,2025,3,2951,975493.591999997
Anex-M,2025,4,3004,994510.029999997
Anex-M,2025,5,3083,1021036.796
Anex-M,2025,6,2645,875874.186999999
Anex-M,2025,7,2927,968932.111199997
Anex-M,2025,8,2866,948298.168399998
Anex-M,2025,9,2653,878307.393599999
Anex-M,2025,10,2326,769565.077999999
Anex-M,2025,11,2586,856334.699799998
Anex-M,2025,12,2040,675318.169399999
Anex-M,2026,1,382,126718.782
Anplag,2024,1,14271,19455473.065
Anplag,2024,2,14286,19397946.6298
Anplag,2024,3,15400,20903498.4112
Anplag,2024,4,15006,20461841.1099
Anplag,2024,5,16478,22175655.2254
Anplag,2024,6,14909,20654034.3957
Anplag,2024,7,17870,23945667.2136
Anplag,2024,8,17910,24277142.3082
Anplag,2024,9,17528,23784040.4295
Anplag,2024,10,20128,27195238.532
Anplag,2024,11,19040,25933086.907
Anplag,2024,12,20763,28128452.58
Anplag,2025,1,22745,31105790.782
Anplag,2025,2,20707,28296226.0595
Anplag,2025,3,22828,31117102.985
Anplag,2025,4,22261,30400212.94
Anplag,2025,5,25312,34524104.96
Anplag,2025,6,23357,31888101.609
Anplag,2025,7,27727,38021172.73
Anplag,2025,8,27766,37998949.18
Anplag,2025,9,29738,40560473.4
Anplag,2025,10,30670,42083971.505
Anplag,2025,11,30239,41388650.714
Anplag,2025,12,34815,47987705.6595
Anplag,2026,1,36451,50054264.287
Anplag,2026,2,54,76946.25
Arbi,2024,1,13189,4595752.9084
Arbi,2024,2,12504,4364320.1453
Arbi,2024,3,12210,4258281.3411
Arbi,2024,4,11455,3991314.7958
Arbi,2024,5,12030,4187569.6107
Arbi,2024,6,11496,4006343.0264
Arbi,2024,7,11412,3963097.869
Arbi,2024,8,11516,3998928.2741
Arbi,2024,9,11430,3986978.5049
Arbi,2024,10,11814,4110568.8106
Arbi,2024,11,11288,3926466.235
Arbi,2024,12,11320,3941385.3544
Arbi,2025,1,12568,4381341.5008
Arbi,2025,2,11351,3933424.5204
Arbi,2025,3,12394,4315513.5325
Arbi,2025,4,11263,3909920.2312
Arbi,2025,5,12161,4232305.6824
Arbi,2025,6,11238,3914278.499
Arbi,2025,7,12403,4330163.0991
Arbi,2025,8,12162,4258889.6569
Arbi,2025,9,11432,3987894.4955
Arbi,2025,10,11681,4085461.6846
Arbi,2025,11,11002,3828414.9905
Arbi,2025,12,12485,4340319.4317
Arbi,2026,1,11700,4078206.3179
Arbi,2026,2,43,14502.0625
Arbi-A,2024,3,5778,1679883.83249999
Arbi-A,2024,4,1557,447416.49
Arbi-A,2024,5,2251,637915.838
Arbi-A,2024,6,2126,605423.689999999
Arbi-A,2024,7,2878,816690.774499999
Arbi-A,2024,8,3752,1073915.823
Arbi-A,2024,9,3546,1012351.807
Arbi-A,2024,10,4471,1272045.653
Arbi-A,2024,11,4698,1334185.3895
Arbi-A,2024,12,4944,1409938.0595
Arbi-A,2025,1,4378,1261098.8855
Arbi-A,2025,2,5086,1444975.799
Arbi-A,2025,3,4802,1367555.979
Arbi-A,2025,4,4300,1224237.4825
Arbi-A,2025,5,4152,1184893.1405
Arbi-A,2025,6,3562,1004535.061
Arbi-A,2025,7,3858,1086752.9225
Arbi-A,2025,8,3547,1000107.268
Arbi-A,2025,9,2578,723865.303799999
Arbi-A,2025,10,2578,697891.6869
Arbi-A,2025,11,1544,375386.116100003
Arbi-A,2025,12,3279,913064.393700002
Arbi-A,2026,1,4334,1223370.3039
Arbi-A,2026,2,13,3548.74
Arbi-D,2024,1,21245,9780841.461
Arbi-D,2024,2,19035,8706515.0942
Arbi-D,2024,3,20061,9269737.8054
Arbi-D,2024,4,17197,7700597.3898
Arbi-D,2024,5,21281,9952319.8307
Arbi-D,2024,6,20054,9224730.3827
Arbi-D,2024,7,18648,8461669.9548
Arbi-D,2024,8,20084,9346962.8063
Arbi-D,2024,9,19452,9012290.6542
Arbi-D,2024,10,20279,9398928.0018
Arbi-D,2024,11,19309,8925557.3237
Arbi-D,2024,12,20184,9376636.9955
Arbi-D,2025,1,20724,9639156.8681
Arbi-D,2025,2,20394,9446906.6443
Arbi-D,2025,3,21242,9902282.872
Arbi-D,2025,4,19735,9165194.7418
Arbi-D,2025,5,21408,9896914.5185
Arbi-D,2025,6,20010,9295421.7601
Arbi-D,2025,7,21773,10077354.7155
Arbi-D,2025,8,20882,9612133.4092
Arbi-D,2025,9,21792,10080152.225
Arbi-D,2025,10,21794,10048597.025
Arbi-D,2025,11,20801,9597939.5411
